Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001479/00000001.MF4;2025-03-01T22:21:43+00:00;2025-03-01T22:21:49.189050+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001480/00000001.MF4;2025-03-01T22:22:18+00:00;2025-03-02T02:40:20.988900+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001480/00000002.MF4;2025-03-01T22:22:18+00:00;2025-03-02T02:41:22.732050+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001481/00000001.MF4;2025-03-02T02:45:40+00:00;2025-03-02T02:45:57.516750+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001482/00000001.MF4;2025-03-02T02:46:06+00:00;2025-03-02T02:48:11.729800+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001483/00000001.MF4;2025-03-02T02:48:16+00:00;2025-03-02T02:50:20.253500+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001484/00000001.MF4;2025-03-02T02:51:37+00:00;2025-03-02T02:51:54.645000+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001485/00000001.MF4;2025-03-02T02:52:04+00:00;2025-03-02T02:55:10.707000+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001486/00000001.MF4;2025-03-02T02:55:14+00:00;2025-03-02T02:55:20.459850+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001487/00000001.MF4;2025-03-02T02:58:22+00:00;2025-03-02T02:58:59.821100+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001488/00000001.MF4;2025-03-02T02:59:03+00:00;2025-03-02T02:59:09.460800+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001489/00000001.MF4;2025-03-02T03:00:57+00:00;2025-03-02T03:01:33.901400+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001490/00000001.MF4;2025-03-02T03:01:38+00:00;2025-03-02T03:01:44.814300+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001491/00000001.MF4;2025-03-02T03:03:43+00:00;2025-03-02T07:12:43.515150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001492/00000001.MF4;2025-03-02T07:12:47+00:00;2025-03-02T07:12:53.459800+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001493/00000001.MF4;2025-03-02T07:13:52+00:00;2025-03-02T09:13:50.843150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001494/00000001.MF4;2025-03-02T09:13:53+00:00;2025-03-02T09:13:59.182150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001495/00000001.MF4;2025-03-02T09:20:04+00:00;2025-03-02T09:42:08.974700+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001496/00000001.MF4;2025-03-02T09:42:12+00:00;2025-03-02T09:42:18.488150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001497/00000001.MF4;2025-03-02T09:45:47+00:00;2025-03-02T09:51:02.915900+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001498/00000001.MF4;2025-03-02T09:51:07+00:00;2025-03-02T09:51:13.178000+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001499/00000001.MF4;2025-03-02T10:10:38+00:00;2025-03-02T14:26:41.459950+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001500/00000001.MF4;2025-03-02T14:26:45+00:00;2025-03-02T15:35:27.985300+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001501/00000001.MF4;2025-03-02T15:38:38+00:00;2025-03-02T15:38:55.521750+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001502/00000001.MF4;2025-03-02T15:39:04+00:00;2025-03-02T19:56:01.771100+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001502/00000002.MF4;2025-03-02T15:39:04+00:00;2025-03-02T22:56:05.507100+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001503/00000001.MF4;2025-03-02T22:56:09+00:00;2025-03-02T22:56:15.826250+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001504/00000001.MF4;2025-03-02T23:00:37+00:00;2025-03-03T02:39:23.766550+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001505/00000001.MF4;2025-03-03T02:50:07+00:00;2025-03-03T02:50:24.619150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001506/00000001.MF4;2025-03-03T02:50:34+00:00;2025-03-03T06:13:40.959050+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001507/00000001.MF4;2025-03-03T06:13:44+00:00;2025-03-03T06:13:50.464950+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001508/00000001.MF4;2025-03-03T06:14:45+00:00;2025-03-03T06:16:33.946600+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001509/00000001.MF4;2025-03-03T06:16:37+00:00;2025-03-03T06:16:43.435700+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001510/00000001.MF4;2025-03-03T06:17:33+00:00;2025-03-03T06:18:21.678900+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001511/00000001.MF4;2025-03-03T06:19:14+00:00;2025-03-03T06:20:16.626950+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001512/00000001.MF4;2025-03-03T06:21:20+00:00;2025-03-03T06:22:43.541800+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001513/00000001.MF4;2025-03-03T06:25:10+00:00;2025-03-03T06:26:00.322900+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001514/00000001.MF4;2025-03-03T06:27:57+00:00;2025-03-03T06:28:45.315350+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001515/00000001.MF4;2025-03-03T06:29:33+00:00;2025-03-03T06:30:18.593500+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001516/00000001.MF4;2025-03-03T06:32:14+00:00;2025-03-03T06:33:11.823200+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001517/00000001.MF4;2025-03-03T06:34:07+00:00;2025-03-03T06:35:13.327050+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001518/00000001.MF4;2025-03-03T06:36:40+00:00;2025-03-03T06:38:03.025300+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001519/00000001.MF4;2025-03-03T06:42:48+00:00;2025-03-03T06:45:47.393850+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001520/00000001.MF4;2025-03-03T06:52:30+00:00;2025-03-03T06:52:49.556950+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001521/00000001.MF4;2025-03-03T16:25:05+00:00;2025-03-03T16:36:25.965300+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001522/00000001.MF4;2025-03-03T16:36:28+00:00;2025-03-03T16:36:34.205900+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001523/00000001.MF4;2025-03-04T02:36:39+00:00;2025-03-04T03:06:53.764750+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001524/00000001.MF4;2025-03-04T03:06:57+00:00;2025-03-04T03:07:03.826850+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001525/00000001.MF4;2025-03-04T03:09:18+00:00;2025-03-04T03:10:26.481250+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001526/00000001.MF4;2025-03-04T03:10:30+00:00;2025-03-04T03:10:36.810700+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001527/00000001.MF4;2025-03-04T03:11:18+00:00;2025-03-04T04:09:04.015650+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001528/00000001.MF4;2025-03-04T04:11:02+00:00;2025-03-04T04:29:04.236100+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001529/00000001.MF4;2025-03-04T04:29:07+00:00;2025-03-04T04:29:13.805900+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001530/00000001.MF4;2025-03-04T04:39:57+00:00;2025-03-04T08:57:30.341550+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001530/00000002.MF4;2025-03-04T04:39:57+00:00;2025-03-04T10:11:28.879600+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001531/00000001.MF4;2025-03-04T10:11:33+00:00;2025-03-04T10:11:39.817150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001532/00000001.MF4;2025-03-04T10:14:30+00:00;2025-03-04T14:32:07.786150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001532/00000002.MF4;2025-03-04T10:14:30+00:00;2025-03-04T14:44:20.911150+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 10/00001533/00000001.MF4;2025-03-04T14:45:31+00:00;2025-03-04T14:45:49.022300+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000801/00000001.MF4;2024-12-01T23:33:01+00:00;2024-12-01T23:56:45.108200+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000802/00000001.MF4;2024-12-01T23:56:49+00:00;2024-12-02T03:27:41.812050+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000803/00000001.MF4;2024-12-02T03:30:17+00:00;2024-12-02T03:30:34.549250+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000804/00000001.MF4;2024-12-02T03:30:43+00:00;2024-12-02T07:47:12.047350+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000804/00000002.MF4;2024-12-02T03:30:43+00:00;2024-12-02T07:50:17.112000+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000805/00000001.MF4;2024-12-02T07:50:21+00:00;2024-12-02T07:58:36.710650+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000806/00000001.MF4;2024-12-02T07:58:40+00:00;2024-12-02T07:59:11.891000+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000807/00000001.MF4;2024-12-02T08:00:25+00:00;2024-12-02T08:07:51.352850+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000808/00000001.MF4;2024-12-02T08:09:13+00:00;2024-12-02T08:11:49.433350+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000809/00000001.MF4;2024-12-02T08:14:11+00:00;2024-12-02T08:17:26.935050+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000810/00000001.MF4;2024-12-02T08:54:53+00:00;2024-12-02T09:01:10.576250+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000811/00000001.MF4;2024-12-02T09:02:05+00:00;2024-12-02T09:05:32.981200+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000812/00000001.MF4;2024-12-02T09:24:19+00:00;2024-12-02T09:27:06.856500+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000813/00000001.MF4;2024-12-02T09:28:15+00:00;2024-12-02T09:34:34.019400+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000814/00000001.MF4;2024-12-02T09:35:24+00:00;2024-12-02T09:39:58.760550+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000815/00000001.MF4;2024-12-02T10:53:45+00:00;2024-12-02T10:55:35.296250+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000816/00000001.MF4;2024-12-02T11:03:48+00:00;2024-12-02T11:06:10.009650+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000817/00000001.MF4;2024-12-02T15:15:15+00:00;2024-12-02T15:26:43.554700+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000818/00000001.MF4;2024-12-02T15:29:17+00:00;2024-12-02T15:31:54.473000+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000819/00000001.MF4;2024-12-02T17:06:40+00:00;2024-12-02T17:11:49.162400+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000820/00000001.MF4;2024-12-02T17:11:52+00:00;2024-12-02T17:12:35.063900+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000821/00000001.MF4;2024-12-02T17:28:55+00:00;2024-12-02T17:32:05.552700+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000822/00000001.MF4;2024-12-02T17:32:57+00:00;2024-12-02T17:35:17.061600+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000823/00000001.MF4;2024-12-02T19:24:09+00:00;2024-12-02T19:29:19.556000+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000824/00000001.MF4;2024-12-02T19:29:23+00:00;2024-12-02T20:31:02.376050+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000825/00000001.MF4;2024-12-02T21:57:45+00:00;2024-12-02T22:08:36.307700+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000826/00000001.MF4;2024-12-03T17:42:04+00:00;2024-12-03T17:44:21.434850+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000827/00000001.MF4;2024-12-03T17:45:53+00:00;2024-12-03T18:39:49.196700+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000828/00000001.MF4;2024-12-03T18:39:53+00:00;2024-12-03T18:40:05.677650+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000829/00000001.MF4;2024-12-03T20:15:33+00:00;2024-12-03T20:19:58.914300+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000830/00000001.MF4;2024-12-03T20:20:02+00:00;2024-12-03T20:20:22.775200+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000831/00000001.MF4;2024-12-03T20:24:36+00:00;2024-12-03T20:25:11.468750+00:00
Epiroc/O365 UMR R&D Battery TMS - General/05_Design/Prototype/Testing/4 Mine Testing (Lalor, Hudbay, Snow Lake) - Prototype V2/CAN LOGS/All Snow Lake CAN Logs/raw/batch 2/00000832/00000001.MF4;2024-12-03T20:26:33+00:00;2024-12-03T20:32:38.422100+00:00
